,match,team,alliance,leave,"ground pick-up","center line pick-up","auto scoring","teleop scoring","stage level",spotlight,"stage time","brick time","defense time","driver skill","defense skill",speed,stability,"intake consistency",scouter,comments,accuracy,timestamp
486,23,1r,red,false,true,false,"[sm]","[sm, sm, ss, sm, sm, sm, ss, ss]",0,false,6000,0,0,3,0,3,4,3,"24saniag (1072)","2141, had trouble with alignment, only speaker shooting",,1710456088988
487,23,2b,blue,true,true,false,"[as]","[ss, ss, sm, ss, ss, ss, sm, ts]",2,false,10900,0,0,2,0,3,3,2,"24brindhac (1072)","5459 - intake only good when note is against a wall, missed a few shots but generally good (+ trap!)",,1710456145435
488,14,1b,blue,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"zander (6694)","9280-High Altitud Robotics\nNo participo en esta ronda",,1710456174039
489,14,3r,red,true,true,false,"[ss, ss]","[ss, ss, ss, sm, ss, ss, ss, ss, ss]",2,true,2100,0,0,0,0,0,0,0,"noshtag (6694)","5948",,1710456270470
490,14,1r,red,false,true,false,"[ss]","[sm, am, ss, ss, ss]",0,true,0,17300,0,0,0,0,0,0,"vania (6694)","5705",,1710456276337
491,14,2b,blue,true,true,false,"[]","[ss, ss, ss, sm, ss]",0,false,20800,32850,0,0,0,0,0,0,"william  (6694)","9593, mucho tiempo quieto, casi se cae ",,1710456278162
492,14,2r,red,false,false,false,"[]","[]",1,true,15600,72250,0,0,0,0,0,0,"esteban (6694)","4782, no hizo nada",,1710456278754
493,14,3b,blue,true,true,false,"[]","[ss, ss, ss, sm, ss, ss]",0,false,0,2050,0,0,0,0,0,0,"axel (6694)","9593",,1710456354725
494,9444,3b,blue,false,false,false,"[]","[]",0,false,0,12300,0,0,0,0,0,0,"25bennyf (1072)","6665 does not even work. Does not seem to be able to move correctly.",,1710456557890
495,15,3b,blue,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"axel (6694)","9280 no se presento",,1710456610734
496,23,3b,blue,false,false,false,"[]","[]",0,false,0,79650,0,0,0,0,0,0,"kratosss (4135)","6665",,1710456629763
497,24,2r,red,false,true,false,"[sm]","[sm, sm, sm, sm, sm, as, as, as, as, ts, ts]",2,false,13000,0,0,4,2,4,4,4,"kratosss (4135)","254, ",,1710456633660
498,23,3r,red,true,true,false,"[as]","[as, as, as, as, as, as, as]",2,false,0,0,0,2,0,3,2,3,"25georgec (1072)","7667",,1710456634272
499,9444,1b,blue,true,true,true,"[ss, ss, ss, ss, sm]","[ss, ss, ss, ss, as, as, ss, ss, ss]",0,false,0,0,0,4,0,4,4,4,"26alviraa (1072)","Very fast, doesn’t do defense, seemed to carry multiple notes at first in the beginning.",,1710456634687
500,24,3r,red,true,true,false,"[]","[as, as, as, as, as]",1,false,0,0,0,3,0,2,0,2,"kratosss (4135)","Team 7667",,1710456680865
501,24,2b,blue,false,false,false,"[sm]","[ss, sm, sm, ss, sm, ss, ss, ss]",2,false,5000,0,0,3,0,3,3,2,"24brindhac (1072)","2135 - score accurately only when they have a solid second or two to align (near stage). some traffic (and intake) problems with 5419 near human player station at beginning",,1710456730867
502,15,3r,red,false,true,false,"[]","[ts, as, ss, ss, ss]",1,false,24400,14150,0,0,0,0,0,0,"noshtag (6694)","3478",,1710456896895
503,15,2b,blue,true,true,false,"[ss, ss]","[ss, sm, ss, ss, ss, ss, ss, ss]",2,false,12100,0,0,0,0,0,0,0,"william  (6694)","7102, se trabó una vez al agarrar una nota ",,1710456904569
504,15,2r,red,true,false,false,"[as]","[as, ss, as, ss, ss, sm, ss]",1,false,15900,8750,0,0,0,0,0,0,"esteban (6694)","6647",,1710456904987
505,15,1b,blue,false,false,false,"[ss]","[]",1,false,0,118600,0,0,0,0,0,0,"zander (6694)","9280-high altitud robotics\nNo funciono bien el robot",,1710456991418
506,15,1r,red,false,true,false,"[ss]","[ss, ss, sm, sm, ss, ss]",0,false,0,15150,0,0,0,0,0,0,"vania (6694)","5887",,1710456998081
507,9445,3b,blue,false,false,false,"[]","[]",0,false,0,64050,0,0,0,0,0,0,"25bennyf (1072)","751 didn’t even participate.",,1710457017529
508,25,3r,red,true,false,false,"[am]","[as, sm]",0,false,0,13150,0,0,0,0,0,0,"25georgec (1072)","7528\ni think their bot broke halfway",,1710457067721
509,25,2r,red,true,true,true,"[ss, ss, sm, sm]","[as, ss, ss, ss, as, ss, ss]",0,false,15100,0,0,4,1,4,4,4,"kratosss (4135)","604\nPicked up two on accident",,1710457068922
510,25,1r,red,true,false,false,"[]","[as, sm, as, ss, as]",0,false,0,1750,0,2,0,0,0,1,"kratosss (4135)","8015",,1710457090042
511,25,3r,red,true,false,false,"[am]","[as]",0,false,0,0,34550,2,1,2,0,2,"kratosss (4135)","Team 7528",,1710457092303
512,24,1r,red,true,true,false,"[]","[as, sm, as, ss, as, sm]",0,false,0,0,0,3,0,3,4,3,"24saniag (1072)","8015, consistent amp scoring",,1710457101912
513,25,3b,blue,true,false,false,"[]","[sm]",1,false,0,4600,85650,3,3,2,2,1,"kratosss (4135)","751",,1710457106246
514,25,2b,blue,false,false,false,"[]","[ss, ss, ss, sm]",0,false,0,62600,0,0,0,0,0,0,"24brindhac (1072)","6619 - couldn’t see beginning of autons, looked like they were moving a little? pretty good shooting, but bricked in front of subwoofer",,1710457131577
515,26,3r,red,true,true,false,"[ss]","[ss, sm, ss, ss, ss, ss, ss, ss]",0,false,7450,8000,0,3,0,3,3,4,"kratosss (4135)","2135",,1710457526440
516,26,3b,blue,false,true,false,"[ss]","[ss, as, sm, sm, sm, sm]",1,false,0,5900,0,3,1,3,2,2,"kratosss (4135)","4135",,1710457546020
517,26,2r,red,true,true,false,"[]","[as, ss, ss, as, ss, as, ss]",0,false,0,0,0,3,0,2,2,2,"kratosss (4135)","8015",,1710457553810
518,9446,3r,red,false,true,false,"[]","[ss, ss, ss, ss, ss]",1,false,5000,0,0,0,0,2,3,2,"abbie s. (1072)","struggle to remove a note when it was stuck",,1710457565300
519,9446,1r,red,false,false,false,"[as, as]","[am]",3,false,650,14950,13800,2,2,3,3,3,"27chetanap (1072)","Team 7130",,1710457567074
520,16,1r,red,true,true,false,"[ss]","[sm, ss]",2,false,0,13550,0,0,0,0,0,0,"vania (6694)","6017",,1710457587523
521,16,2r,red,true,true,false,"[as]","[ss, sa, ss, as, sa, as, ss, as, as]",1,false,0,4200,0,0,0,0,0,0,"rampardo  (6694)","6647 Voltec",,1710457590917
522,16,3r,red,true,true,false,"[ss, ss]","[ss, ss, ss, ss, ss, ss, ss, sa]",2,false,5000,0,0,0,0,0,0,0,"noshtag (6694)","5948",,1710457592645
523,16,1b,blue,false,true,false,"[]","[sm, as, ss, sm, as, sm]",1,false,17500,14600,0,0,0,0,0,0,"zander (6694)","6702-StingBots\nPuede sostenerse, no lo logro este match\n",,1710457615923
524,16,2b,blue,false,true,false,"[ss]","[ss, am, am]",0,false,20000,1700,0,0,0,0,0,0,"william  (6694)","5887, falla mucho al lanzar",,1710457622173
525,9446,1b,blue,true,true,false,"[ss]","[sm, as, sm, sm, sm, sm, sm, sm]",1,false,0,0,0,2,0,1,3,3,"27elijahl (1072)","4135 (199 out)\nKept trying to score on speaker, missed every time. Only tried (successfully) to score amp once.",,1710457640898
526,27,3r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"kratosss (4135)","6665\n\nNo show",,1710457729194
527,9447,1r,red,false,false,false,"[]","[as, as, sa, as]",2,false,4600,8450,0,4,3,3,3,4,"27chetanap (1072)","Team 5274",,1710457973739
528,9447,3b,blue,false,true,false,"[]","[sm, sm]",3,false,1000,9350,1400,3,2,2,2,1,"kratosss (4135)","3880",,1710457977521
529,27,2r,red,true,true,true,"[ss, ss, ss]","[as, as, as, as, ss, as, as, ss, ts, sa, ss]",0,true,4300,0,0,4,0,4,4,4,"kratosss (4135)","1678",,1710458016460
530,9447,1b,blue,false,false,false,"[ss]","[as, ss, sm, ss, as, as, sa]",3,false,0,0,0,3,1,4,3,2,"27elijahl (1072)","5458\nFast drivetrain, but slow intake",,1710458017118
531,9447,3r,red,false,false,false,"[]","[ss, ss, ss, ss, ss, sm, as]",2,false,4150,0,0,2,0,3,3,2,"abbie s. (1072)","",,1710458055045
532,17,1b,blue,true,false,false,"[sm]","[ss, as, am, as, ss]",0,false,0,11050,0,0,0,0,0,0,"zander (6694)","4782-Borrebots",,1710458079117
533,17,2r,red,true,true,false,"[as]","[sa, ss, ss, ss, sa, as, as, sm, sm, ss, as, ss, ss]",1,false,0,0,0,0,0,0,0,0,"rampardo  (6694)","6647 Voltec",,1710458092042
534,17,3r,red,false,true,false,"[sm]","[as, as, as, as, sm, sm]",2,false,32950,14550,0,0,0,0,0,0,"noshtag (6694)","6694",,1710458118269
535,17,2b,blue,true,true,false,"[sm]","[ss, as, as, ss]",0,false,26250,17900,0,0,0,0,0,0,"william  (6694)","4735",,1710458162799
536,17,1r,red,false,true,false,"[]","[]",0,false,0,10250,0,0,0,0,0,0,"vania (6694)","9103",,1710458171102
537,28,3r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"kratosss (4135)","1662\n\nNo show",,1710458171111
538,28,2r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"kratosss (4135)","5274 (No show)",,1710458518698
539,28,3b,blue,true,true,true,"[ss, ss, ss]","[ss, ss, ss, ss, ss, ss, ss, ss, ss, sm, ss, ss, ss, ss, ts]",2,true,0,0,750,4,0,3,3,3,"kratosss (4135)","1678",,1710458681858
540,9448,1r,red,true,true,false,"[as]","[as, as, as, as, am, as]",2,false,13900,0,0,4,3,3,4,4,"27chetanap (1072)","Team 604",,1710458702579
541,28,2b,blue,false,false,false,"[]","[]",0,false,0,39450,0,2,2,2,3,1,"25agastyar (1072)","bricked for most of match but got going again",,1710458705058
542,18,3r,red,true,true,false,"[sm, sm]","[sm, as, as, sm, sm]",1,false,2000,0,0,0,0,0,0,0,"noshtag (6694)","6694",,1710458729984
543,18,2r,red,false,false,false,"[]","[sm, ss, am]",1,false,0,15000,0,0,0,0,0,0,"esteban (6694)","9282",,1710458734660
544,18,2b,blue,false,true,false,"[sm]","[ss, sm, as, as, ss, as, sm, ss]",1,false,15350,0,0,0,0,0,0,0,"william  (6694)","6017",,1710458735564
545,18,3b,blue,true,true,false,"[as, as]","[ss, ss, ss, as, sm, ss, ss]",1,false,0,0,0,0,0,0,0,0,"axel (6694)","6647",,1710458740244
546,9448,3r,red,true,true,false,"[ss]","[ss, sm, sm, as, as]",1,false,11900,0,0,2,0,3,2,3,"abbie s. (1072)","tried to climb & was on stage but slipped off slowly",,1710458744314
547,18,1b,blue,false,false,false,"[]","[]",2,false,9500,128100,0,0,0,0,0,0,"rampardo  (6694)","6608 arcadia\nMovimientos aleatorios",,1710458759692
548,9448,1b,blue,false,false,false,"[]","[as]",0,false,0,14600,0,2,1,2,4,0,"27elijahl (1072)","2204\n\nIndexer or Shooter got jammed with note, so couldn't engage for most of teleop. Didn't respond well to defence, intake system slow",,1710458763512
549,18,1r,red,false,true,false,"[]","[am, as, sm]",2,false,0,0,0,0,0,0,0,0,"vania (6694)","6702",,1710458943294
550,29,3b,blue,false,true,true,"[sm]","[as, as, sm]",3,false,1000,2300,1400,3,1,2,1,2,"kratosss (4135)","5419",,1710459142121
551,9449,1r,red,false,true,false,"[]","[]",0,false,0,0,87000,4,4,3,4,3,"27chetanap (1072)","Team 7667",,1710459142614
552,29,2r,red,false,true,false,"[]","[sm, ss]",0,false,0,26750,0,0,0,0,0,0,"kratosss (4135)","3257",,1710459162511
553,9449,2b,blue,true,true,false,"[ss, ss]","[as, as, sa, as, sa]",3,false,0,0,0,4,1,3,4,4,"25agastyar (1072)","can go under stage",,1710459183454
554,9449,1b,blue,true,true,true,"[sm, ss]","[sm, as, ss, ss, tm]",2,false,0,0,0,3,1,4,4,4,"27elijahl (1072)","1662\nGood speed, strong shooter, good coordination with other blues",,1710459217075
555,9449,3r,red,false,true,false,"[as]","[as, as, am, ss, as, as, as, am, am]",0,false,0,3400,0,2,0,1,2,2,"abbie s. (1072)","intake was rlly good then in the 20 seconds they missed a couple",,1710459222459
556,19,2b,blue,true,true,false,"[ss]","[as, as, ss, ss, as, as, sm, ss, sm]",2,false,8200,6800,0,0,0,0,0,0,"william  (6694)","6017",,1710459576050
557,19,1b,blue,true,true,false,"[ss]","[ss, ss, sm, ss, sm, sm, ss]",1,false,6550,0,0,0,0,0,0,0,"rampardo  (6694)","9280 high altitude",,1710459581318
558,19,3b,blue,false,false,false,"[]","[]",0,false,0,132500,0,0,0,0,0,0,"axel (6694)","4355 no se movió ",,1710459589015
559,19,2r,red,true,true,false,"[]","[ss, ss]",2,false,14150,0,0,0,0,0,0,0,"esteban (6694)","5705",,1710459601730
560,19,3r,red,false,true,false,"[]","[sm]",0,false,3000,14850,11200,0,0,0,0,0,"noshtag (6694)","3354",,1710459604446
561,19,1r,red,false,true,false,"[]","[ss, ss]",0,false,0,0,0,0,0,0,0,0,"vania (6694)","3478",,1710459696898
562,30,3r,red,true,true,true,"[ss, ss, ss]","[sm, ss, ss, sm, ss, ss, ss, ss, ss, ss]",0,false,7850,0,0,4,0,3,3,4,"kratosss (4135)","254",,1710459740100
563,30,3b,blue,false,false,false,"[]","[as, as, as, as, as, as]",0,false,0,8200,0,3,1,2,2,2,"kratosss (4135)","7667",,1710459740372
564,9450,2b,blue,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"25agastyar (1072)","very slow and doesn’t have intake",,1710459752750
565,9450,1r,red,false,true,false,"[]","[am, as, as, am]",1,false,0,0,23350,2,3,4,3,2,"27chetanap (1072)","Team 5458",,1710459764006
566,30,2r,red,false,true,false,"[ss]","[sm, ss]",0,false,0,76450,0,0,0,0,0,0,"kratosss (4135)","3189\nBumper fell off",,1710459781102
567,9450,1b,blue,true,true,true,"[ss]","[ss, ss, ss, ss, sm, ss, sa, sa, ss, ss, ss, sm, ss, ss, ss]",2,true,3400,0,1000,4,0,4,4,4,"27elijahl (1072)","1678\nKnocked part of the bumper off of another robot.",,1710459786353
568,9450,3r,red,true,true,false,"[as, as, as]","[am, as, as, am, as, as, as, as, as, as]",2,true,4750,0,0,2,0,2,3,3,"abbie s. (1072)","kept crashing into things at the start of teleop",,1710459793410
569,9451,2b,blue,false,false,false,"[]","[ss, sm, sm]",0,false,0,0,0,2,2,2,2,2,"25agastyar (1072)","tried stage but didnlt lift",,1710460182593
570,31,1r,red,true,true,false,"[]","[sm, sm, sm]",1,false,0,3100,0,1,0,0,3,0,"kratosss (4135)","751",,1710460190571
571,19,2r,red,false,true,false,"[]","[ss, sm, ss, sm]",1,false,19000,15000,0,0,0,0,0,0,"esteban (6694)","3354",,1710460201825
572,20,3r,red,false,true,false,"[ss, ss, ss]","[ts, sm, ss, ss, ss, ss, as, ss, sm]",0,false,0,2000,0,0,0,0,0,0,"noshtag (6694)","3478",,1710460207582
573,9451,1r,red,true,true,false,"[]","[am]",1,false,0,25200,0,1,3,2,3,2,"27chetanap (1072)","Team 751",,1710460209898
574,31,3b,blue,false,false,false,"[]","[]",0,false,0,15300,110600,1,2,2,3,0,"kratosss (4135)","199",,1710460209915
575,20,1b,blue,false,false,false,"[]","[sm]",0,false,0,44050,0,0,0,0,0,0,"rampardo  (6694)","9060 desert xx\nComplicaciones para agarrar notes",,1710460212440
576,20,2b,blue,true,true,false,"[sm]","[sm, ss]",2,false,9000,103850,0,0,0,0,0,0,"william  (6694)","7102, se dejó de mover por mucho tiempo ",,1710460234758
577,20,1r,red,true,true,false,"[]","[ss, ss, ss, am, am, ss, ss]",0,false,0,9650,0,0,0,0,0,0,"vania (6694)","5887",,1710460252793
578,9451,1b,blue,false,false,false,"[]","[sa, sm, sm, sm, sm, sm, sm, sm]",2,false,5250,15000,0,3,0,2,3,4,"27elijahl (1072)","2141\nBad aim, bad coordination",,1710460257528
579,9451,3r,red,false,false,false,"[as]","[as]",1,false,0,34850,0,1,0,2,0,0,"abbie s. (1072)","kind of wobbly. was just spinning around for most of it (bricked not defense). they tried to pick up a note once but something was wrong",,1710460297073
580,20,3b,blue,true,true,false,"[ss]","[ss, ss, ss, ss, ss, ss]",0,false,0,0,0,0,0,0,0,0,"axel (6694)","5948",,1710460367836
581,32,3b,blue,false,true,false,"[]","[as, ss]",0,false,0,17150,7050,0,0,0,0,0,"kratosss (4135)","5515",,1710460696327
582,9452,1r,red,true,true,true,"[as, as, am]","[am, as, am, as, sa, ss, ss, sm, sm, ss, ss]",2,false,5700,0,0,4,2,3,3,3,"27chetanap (1072)","Team 6619",,1710460706437
583,9452,1b,blue,false,false,false,"[ss, ss, sm]","[ss, as]",1,false,0,7450,0,2,2,1,2,3,"27elijahl (1072)","6947\nJittery, slow movement. Not very aggressive.",,1710460719016
584,32,1r,red,true,true,true,"[sm, sm, ss, ss]","[am, ss, ss, ss, sm, sm, ss, ss]",2,false,1400,0,0,3,1,3,3,3,"kratosss (4135)","6619\nVery good",,1710460719031
585,9452,3r,red,true,false,false,"[]","[as, as, as, am, am]",0,false,0,56100,0,1,0,2,1,0,"abbie s. (1072)","bricked like 5 seconds into teleop",,1710460735402
586,21,1r,red,true,true,false,"[]","[ss, ss, sm]",1,true,0,6700,0,0,0,0,0,0,"vania (6694)","9593",,1710460799234
587,21,1b,blue,true,true,false,"[ss, ss, ss]","[sa, as, sa, as, sm, as, sa, ss]",2,false,1850,0,0,0,0,0,0,0,"rampardo  (6694)","6017 cybe",,1710460813949
588,21,2b,blue,false,true,false,"[]","[ss, ss, as, sm, ss]",2,false,13000,1800,0,0,0,0,0,0,"william  (6694)","7102, se llega a complicar al recoger notas",,1710460817971
589,21,3r,red,true,true,false,"[sm, sm, sm]","[ss, sm, ss, ss, ss, sm, sm]",1,false,29600,0,0,0,0,0,0,0,"noshtag (6694)","6694",,1710460822100
590,21,2r,red,true,false,false,"[sm]","[ss]",0,false,0,7650,0,0,0,0,0,0,"esteban (6694)","6606",,1710460822260
591,9453,2r,red,false,true,false,"[ss]","[sm, sm, ss, ss, sm]",0,false,0,52600,0,0,0,0,0,0,"27alicel (1072)","4135\nOnly did ground pickup",,1710461241457
592,9453,3r,red,false,true,false,"[]","[ss, ss, sm, ss]",3,false,0,0,5450,3,3,2,3,3,"25pranavs (1072)","2551\nconsistent scoring",,1710461256464
593,33,1r,red,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"kratosss (4135)","1072\nDidn’t move",,1710461260671
594,33,3b,blue,false,false,false,"[]","[sm, sm, ss, ss, ss, sm, ss]",0,false,0,15350,0,0,0,0,0,0,"kratosss (4135)","3257",,1710461266687
595,9453,3r,red,true,true,false,"[as]","[as, as, as, as, am, as, am]",2,false,3700,0,0,3,0,2,3,1,"abbie s. (1072)","quick climb! ",,1710461267775
596,33,1r,red,false,false,false,"[]","[]",0,false,0,120000,0,0,0,0,0,0,"24vivekn (1072)","1072 we bricked da whole time ",,1710461306365
597,33,3b,blue,false,false,false,"[]","[sm, ss, ss, sa, ss, sm, ss]",0,false,0,0,0,3,0,3,4,4,"25yifanl (1072)","confident shooting and seems to have under the bumpers intake? ",,1710461320797
598,33,2b,blue,false,true,false,"[sm]","[sm, sm, am]",0,false,0,41200,0,1,0,1,3,1,"24aeliyag (1072)","Took a little time to pick up, shoot the notes but didn’t make, then bricked :’(",,1710461346755
599,34,3b,blue,false,false,false,"[]","[sm]",0,false,0,48500,0,0,0,0,0,0,"kratosss (4135)","4643",,1710461778920
600,9454,2r,red,true,true,true,"[ss, ss, ss]","[sm, ss, ss, ss, sm, ss, ss, ss, ss, ss, ts]",2,false,13650,0,0,3,0,3,4,4,"27alicel (1072)","254",,1710461788546
601,9454,3r,red,true,false,false,"[]","[]",0,false,0,29700,2500,0,2,0,1,0,"25pranavs (1072)","751\nrobot moving erratically and didn’t do much",,1710461791549
602,34,2b,blue,true,true,true,"[sm, ss, ss]","[ss, ss, sm, ss, ss, ss, ss, ss, ss, ss, ss, ss, sa]",0,false,0,0,0,0,0,0,0,0,"24aeliyag (1072)","WOW so cool",,1710461796433
603,34,2b,blue,true,true,true,"[sm, ss, ss]","[ss, ss, sm, ss, ss, ss, ss, ss, ss, ss, ss, ss, sa]",0,false,0,0,0,0,0,0,0,0,"24aeliyag (1072)","WOW so cool",,1710461796605
604,34,3b,blue,false,false,false,"[]","[]",0,false,0,18150,27200,0,2,0,4,0,"25yifanl (1072)","no auton seems like\nplayed kinda defense?? just stood at the source area but robot didn’t seem to move well, either driver or software issue\ndid not try and intake or shoot",,1710461801543
605,35,2b,blue,false,false,false,"[]","[as, as]",0,false,0,60050,0,0,0,0,0,0,"24aeliyag (1072)","Shooter broke off :(",,1710462251304
606,35,3b,blue,false,false,false,"[]","[ss, sm, sm, ss, sm, ss]",1,false,0,13600,0,2,0,0,2,1,"kratosss (4135)","6947",,1710462266617
607,9455,2r,red,false,true,false,"[ss]","[]",1,false,5400,0,61050,2,1,1,3,2,"27alicel (1072)","2135\nWas confused at the beginning of teleop and then became defense",,1710462275816
608,9455,3r,red,true,true,true,"[]","[ss, ss, sm]",0,false,0,0,0,3,4,3,2,1,"25pranavs (1072)","199\ngood defense",,1710462295219
609,34,1r,red,false,false,false,"[ss]","[]",1,false,0,0,0,2,1,0,2,0,"kratosss (4135)","3482\nIntake could not grab a single ring",,1710462298789
610,35,3b,blue,false,true,false,"[ss]","[sm, ss, ss, ss]",1,false,0,0,0,2,0,1,4,3,"25yifanl (1072)","seemed pretty slow and shooting is not totally consistent, but pretty solid",,1710462307483
611,36,3b,blue,true,true,true,"[ss, ss, ss]","[ss, sm, ss, ss, ss, ss, ss, ss, ss, ss, sm]",1,false,0,0,0,4,0,4,4,4,"25yifanl (1072)","very stable, good driver\nmissed a few times and broke a note during auton",,1710462815522
612,36,3r,red,true,true,false,"[ss, ss]","[sm, ss, ss, sm, sm]",1,false,0,0,0,2,0,3,2,2,"kratosss (4135)","701",,1710462816280
613,9456,2r,red,true,true,false,"[ss]","[ss, ss, ss, as, ss, as]",2,false,17350,0,0,2,0,1,3,0,"27alicel (1072)","8404\nClimbed, fell, climbed again.\n",,1710462824134
614,9456,1b,blue,true,true,false,"[as]","[as, as]",1,false,31800,0,0,3,1,3,3,2,"26charliew (1072)","",,1710462833904
615,9456,3r,red,true,true,false,"[]","[]",0,false,0,0,0,3,2,2,3,2,"25pranavs (1072)","701",,1710462842454
616,36,2r,red,true,true,false,"[ss]","[ss, ss, ss, as, ss, as]",0,false,1300,5000,0,0,0,0,0,0,"kratosss (4135)","8404",,1710462842937
617,35,2b,blue,false,true,false,"[ss]","[ss, sm, as, ss, ss, ss, ss]",2,false,3600,0,0,0,0,0,0,0,"24aeliyag (1072)","Decent bot, shot well + functioned well",,1710462852906
618,37,3r,red,true,true,false,"[ss]","[ss, ss, ss, ss, ss]",1,false,0,3000,0,3,0,3,3,2,"kratosss (4135)","3189",,1710463284473
619,9457,2r,red,true,true,true,"[]","[as, sa, ss, as, ss]",0,false,0,0,0,3,0,2,3,2,"27alicel (1072)","",,1710463287769
620,37,2r,red,true,true,true,"[ss]","[as, as, ss, ss, as, ss]",0,false,0,0,0,0,0,0,0,0,"kratosss (4135)","8048",,1710463293259
621,37,3b,blue,true,true,true,"[ss, sm, ss, ss]","[ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ts]",2,false,1300,0,0,4,0,4,4,4,"25yifanl (1072)","super fast trap and climb\nsuper fast cycles and speed",,1710463294114
622,9457,1b,blue,true,true,false,"[as]","[as, as]",1,false,15000,0,0,2,1,1,2,2,"26charliew (1072)","",,1710463308433
